year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2021,D,Electricity,a_0,Rollingmeanemployees,0,COUNT
2021,D,Electricity,a_0,Salariesandwagespaid,35,DOLLARS(millions)
2021,D,Electricity,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1503,DOLLARS(millions)
2021,D,Electricity,a_0,Totalincome,1663,DOLLARS(millions)
2021,D,Electricity,a_0,Totalexpenditure,1349,DOLLARS(millions)
2021,D,Electricity,a_0,Operatingprofitbeforetax,300,DOLLARS(millions)
2021,D,Electricity,a_0,Totalassets,8602,DOLLARS(millions)
2021,D,Electricity,a_0,Fixedtangibleassets,7085,DOLLARS(millions)
2021,D,Electricity,b_1-5,Activityunit,351,COUNT
2021,D,Electricity,b_1-5,Rollingmeanemployees,714,COUNT
2021,D,Electricity,b_1-5,Salariesandwagespaid,53,DOLLARS(millions)
2021,D,Electricity,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,249,DOLLARS(millions)
2021,D,Electricity,b_1-5,Totalincome,256,DOLLARS(millions)
2021,D,Electricity,b_1-5,Totalexpenditure,223,DOLLARS(millions)
2021,D,Electricity,b_1-5,Operatingprofitbeforetax,29,DOLLARS(millions)
2021,D,Electricity,b_1-5,Totalassets,389,DOLLARS(millions)
2021,D,Electricity,b_1-5,Fixedtangibleassets,201,DOLLARS(millions)
2021,D,Electricity,c_6-9,Activityunit,69,COUNT
2021,D,Electricity,c_6-9,Rollingmeanemployees,471,COUNT
2021,D,Electricity,c_6-9,Salariesandwagespaid,26,DOLLARS(millions)
2021,D,Electricity,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,146,DOLLARS(millions)
2021,D,Electricity,c_6-9,Totalincome,149,DOLLARS(millions)
2021,D,Electricity,c_6-9,Totalexpenditure,121,DOLLARS(millions)
2021,D,Electricity,c_6-9,Operatingprofitbeforetax,26,DOLLARS(millions)
2021,D,Electricity,c_6-9,Totalassets,296,DOLLARS(millions)
2021,D,Electricity,c_6-9,Fixedtangibleassets,209,DOLLARS(millions)
2021,D,Electricity,d_10-19,Activityunit,72,COUNT
2021,D,Electricity,d_10-19,Rollingmeanemployees,957,COUNT
2021,D,Electricity,d_10-19,Salariesandwagespaid,58,DOLLARS(millions)
2021,D,Electricity,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,313,DOLLARS(millions)
2021,D,Electricity,d_10-19,Totalincome,321,DOLLARS(millions)
2021,D,Electricity,d_10-19,Totalexpenditure,400,DOLLARS(millions)
2021,D,Electricity,d_10-19,Operatingprofitbeforetax,11,DOLLARS(millions)
2021,D,Electricity,d_10-19,Totalassets,1259,DOLLARS(millions)
2021,D,Electricity,d_10-19,Fixedtangibleassets,1108,DOLLARS(millions)
2021,D,Electricity,e_20-49,Activityunit,36,COUNT
2021,D,Electricity,e_20-49,Rollingmeanemployees,1044,COUNT
2021,D,Electricity,e_20-49,Salariesandwagespaid,69,DOLLARS(millions)
2021,D,Electricity,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,579,DOLLARS(millions)
2021,D,Electricity,e_20-49,Totalincome,595,DOLLARS(millions)
2021,D,Electricity,e_20-49,Totalexpenditure,530,DOLLARS(millions)
2021,D,Electricity,e_20-49,Operatingprofitbeforetax,71,DOLLARS(millions)
2021,D,Electricity,e_20-49,Totalassets,1047,DOLLARS(millions)
2021,D,Electricity,e_20-49,Fixedtangibleassets,734,DOLLARS(millions)
2021,D,Electricity,f_50-99,Activityunit,21,COUNT
2021,D,Electricity,f_50-99,Rollingmeanemployees,1479,COUNT
2021,D,Electricity,f_50-99,Salariesandwagespaid,112,DOLLARS(millions)
2021,D,Electricity,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,688,DOLLARS(millions)
2021,D,Electricity,f_50-99,Totalincome,907,DOLLARS(millions)
2021,D,Electricity,f_50-99,Totalexpenditure,594,DOLLARS(millions)
2021,D,Electricity,f_50-99,Operatingprofitbeforetax,126,DOLLARS(millions)
2021,D,Electricity,f_50-99,Totalassets,1566,DOLLARS(millions)
2021,D,Electricity,f_50-99,Fixedtangibleassets,776,DOLLARS(millions)
2021,D,Electricity,g_100-199,Activityunit,15,COUNT
2021,D,Electricity,g_100-199,Rollingmeanemployees,2118,COUNT
2021,D,Electricity,g_100-199,Salariesandwagespaid,160,DOLLARS(millions)
2021,D,Electricity,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,1735,DOLLARS(millions)
2021,D,Electricity,g_100-199,Totalincome,1744,DOLLARS(millions)
2021,D,Electricity,g_100-199,Totalexpenditure,1613,DOLLARS(millions)
2021,D,Electricity,g_100-199,Operatingprofitbeforetax,161,DOLLARS(millions)
2021,D,Electricity,g_100-199,Totalassets,5252,DOLLARS(millions)
2021,D,Electricity,g_100-199,Fixedtangibleassets,4341,DOLLARS(millions)
2021,D,Electricity,h_200+,Activityunit,18,COUNT
2021,D,Electricity,h_200+,Rollingmeanemployees,13794,COUNT
2021,D,Electricity,h_200+,Salariesandwagespaid,1226,DOLLARS(millions)
2021,D,Electricity,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,17625,DOLLARS(millions)
2021,D,Electricity,h_200+,Totalincome,19301,DOLLARS(millions)
2021,D,Electricity,h_200+,Totalexpenditure,16319,DOLLARS(millions)
2021,D,Electricity,h_200+,Operatingprofitbeforetax,2013,DOLLARS(millions)
2021,D,Electricity,h_200+,Totalassets,63090,DOLLARS(millions)
2021,D,Electricity,h_200+,Fixedtangibleassets,49549,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Activityunit,1161,COUNT
2021,D,Electricity,i_Industry_Total,Rollingmeanemployees,20583,COUNT
2021,D,Electricity,i_Industry_Total,Salariesandwagespaid,1739,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,22839,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Totalincome,24936,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Totalexpenditure,21150,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Operatingprofitbeforetax,2738,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Totalassets,81502,DOLLARS(millions)
2021,D,Electricity,i_Industry_Total,Fixedtangibleassets,64005,DOLLARS(millions)
2021,E,Construction,a_0,Activityunit,40479,COUNT
2021,E,Construction,a_0,Rollingmeanemployees,0,COUNT
2021,E,Construction,a_0,Salariesandwagespaid,1938,DOLLARS(millions)
2021,E,Construction,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,15946,DOLLARS(millions)
2021,E,Construction,a_0,Totalincome,16152,DOLLARS(millions)
2021,E,Construction,a_0,Totalexpenditure,13832,DOLLARS(millions)
2021,E,Construction,a_0,Operatingprofitbeforetax,2262,DOLLARS(millions)
2021,E,Construction,a_0,Totalassets,18597,DOLLARS(millions)
2021,E,Construction,a_0,Fixedtangibleassets,4658,DOLLARS(millions)
2021,E,Construction,b_1-5,Activityunit,21543,COUNT
2021,E,Construction,b_1-5,Rollingmeanemployees,43188,COUNT
2021,E,Construction,b_1-5,Salariesandwagespaid,3191,DOLLARS(millions)
2021,E,Construction,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,13634,DOLLARS(millions)
2021,E,Construction,b_1-5,Totalincome,13792,DOLLARS(millions)
2021,E,Construction,b_1-5,Totalexpenditure,12502,DOLLARS(millions)
2021,E,Construction,b_1-5,Operatingprofitbeforetax,1224,DOLLARS(millions)
2021,E,Construction,b_1-5,Totalassets,8341,DOLLARS(millions)
2021,E,Construction,b_1-5,Fixedtangibleassets,2149,DOLLARS(millions)
2021,E,Construction,c_6-9,Activityunit,3549,COUNT
2021,E,Construction,c_6-9,Rollingmeanemployees,25395,COUNT
2021,E,Construction,c_6-9,Salariesandwagespaid,1547,DOLLARS(millions)
2021,E,Construction,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,6553,DOLLARS(millions)
2021,E,Construction,c_6-9,Totalincome,6583,DOLLARS(millions)
2021,E,Construction,c_6-9,Totalexpenditure,6118,DOLLARS(millions)
2021,E,Construction,c_6-9,Operatingprofitbeforetax,521,DOLLARS(millions)
2021,E,Construction,c_6-9,Totalassets,3094,DOLLARS(millions)
2021,E,Construction,c_6-9,Fixedtangibleassets,718,DOLLARS(millions)
2021,E,Construction,d_10-19,Activityunit,2481,COUNT
2021,E,Construction,d_10-19,Rollingmeanemployees,33378,COUNT
2021,E,Construction,d_10-19,Salariesandwagespaid,2124,DOLLARS(millions)
2021,E,Construction,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,9550,DOLLARS(millions)
2021,E,Construction,d_10-19,Totalincome,9667,DOLLARS(millions)
2021,E,Construction,d_10-19,Totalexpenditure,8787,DOLLARS(millions)
2021,E,Construction,d_10-19,Operatingprofitbeforetax,795,DOLLARS(millions)
2021,E,Construction,d_10-19,Totalassets,5368,DOLLARS(millions)
2021,E,Construction,d_10-19,Fixedtangibleassets,1274,DOLLARS(millions)
2021,E,Construction,e_20-49,Activityunit,891,COUNT
2021,E,Construction,e_20-49,Rollingmeanemployees,26202,COUNT
2021,E,Construction,e_20-49,Salariesandwagespaid,1960,DOLLARS(millions)
2021,E,Construction,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,8682,DOLLARS(millions)
2021,E,Construction,e_20-49,Totalincome,8717,DOLLARS(millions)
2021,E,Construction,e_20-49,Totalexpenditure,8045,DOLLARS(millions)
2021,E,Construction,e_20-49,Operatingprofitbeforetax,588,DOLLARS(millions)
2021,E,Construction,e_20-49,Totalassets,3696,DOLLARS(millions)
2021,E,Construction,e_20-49,Fixedtangibleassets,794,DOLLARS(millions)
2021,E,Construction,f_50-99,Activityunit,261,COUNT
2021,E,Construction,f_50-99,Rollingmeanemployees,16728,COUNT
2021,E,Construction,f_50-99,Salariesandwagespaid,1155,DOLLARS(millions)
2021,E,Construction,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,5474,DOLLARS(millions)
2021,E,Construction,f_50-99,Totalincome,5541,DOLLARS(millions)
2021,E,Construction,f_50-99,Totalexpenditure,5124,DOLLARS(millions)
2021,E,Construction,f_50-99,Operatingprofitbeforetax,480,DOLLARS(millions)
2021,E,Construction,f_50-99,Totalassets,2620,DOLLARS(millions)
2021,E,Construction,f_50-99,Fixedtangibleassets,700,DOLLARS(millions)
2021,E,Construction,g_100-199,Activityunit,81,COUNT
2021,E,Construction,g_100-199,Rollingmeanemployees,11214,COUNT
2021,E,Construction,g_100-199,Salariesandwagespaid,857,DOLLARS(millions)
2021,E,Construction,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,4319,DOLLARS(millions)
2021,E,Construction,g_100-199,Totalincome,4350,DOLLARS(millions)
2021,E,Construction,g_100-199,Totalexpenditure,4231,DOLLARS(millions)
2021,E,Construction,g_100-199,Operatingprofitbeforetax,135,DOLLARS(millions)
2021,E,Construction,g_100-199,Totalassets,2199,DOLLARS(millions)
2021,E,Construction,g_100-199,Fixedtangibleassets,647,DOLLARS(millions)
2021,E,Construction,h_200+,Activityunit,45,COUNT
2021,E,Construction,h_200+,Rollingmeanemployees,29205,COUNT
2021,E,Construction,h_200+,Salariesandwagespaid,2663,DOLLARS(millions)
2021,E,Construction,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,10983,DOLLARS(millions)
2021,E,Construction,h_200+,Totalincome,11158,DOLLARS(millions)
2021,E,Construction,h_200+,Totalexpenditure,10721,DOLLARS(millions)
2021,E,Construction,h_200+,Operatingprofitbeforetax,556,DOLLARS(millions)
2021,E,Construction,h_200+,Totalassets,7578,DOLLARS(millions)
2021,E,Construction,h_200+,Fixedtangibleassets,1071,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Activityunit,69327,COUNT
2021,E,Construction,i_Industry_Total,Rollingmeanemployees,185310,COUNT
2021,E,Construction,i_Industry_Total,Salariesandwagespaid,15434,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,75140,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Totalincome,75961,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Totalexpenditure,69360,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Operatingprofitbeforetax,6561,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Totalassets,51493,DOLLARS(millions)
2021,E,Construction,i_Industry_Total,Fixedtangibleassets,12010,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Activityunit,8208,COUNT
2021,F,WholesaleTrade,a_0,Rollingmeanemployees,0,COUNT
2021,F,WholesaleTrade,a_0,Salariesandwagespaid,470,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,9042,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Totalincome,9118,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Totalexpenditure,8605,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Operatingprofitbeforetax,553,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Totalassets,6645,DOLLARS(millions)
2021,F,WholesaleTrade,a_0,Fixedtangibleassets,1007,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Activityunit,5034,COUNT
2021,F,WholesaleTrade,b_1-5,Rollingmeanemployees,11310,COUNT
2021,F,WholesaleTrade,b_1-5,Salariesandwagespaid,866,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,9102,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Totalincome,9151,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Totalexpenditure,8536,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Operatingprofitbeforetax,637,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Totalassets,5444,DOLLARS(millions)
2021,F,WholesaleTrade,b_1-5,Fixedtangibleassets,495,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Activityunit,1248,COUNT
2021,F,WholesaleTrade,c_6-9,Rollingmeanemployees,9033,COUNT
2021,F,WholesaleTrade,c_6-9,Salariesandwagespaid,637,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,6333,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Totalincome,6372,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Totalexpenditure,5906,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Operatingprofitbeforetax,407,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Totalassets,3597,DOLLARS(millions)
2021,F,WholesaleTrade,c_6-9,Fixedtangibleassets,263,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Activityunit,1089,COUNT
2021,F,WholesaleTrade,d_10-19,Rollingmeanemployees,14490,COUNT
2021,F,WholesaleTrade,d_10-19,Salariesandwagespaid,1036,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,11275,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Totalincome,11324,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Totalexpenditure,10469,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Operatingprofitbeforetax,931,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Totalassets,6072,DOLLARS(millions)
2021,F,WholesaleTrade,d_10-19,Fixedtangibleassets,683,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Activityunit,699,COUNT
2021,F,WholesaleTrade,e_20-49,Rollingmeanemployees,21195,COUNT
2021,F,WholesaleTrade,e_20-49,Salariesandwagespaid,1546,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,17383,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Totalincome,17520,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Totalexpenditure,16571,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Operatingprofitbeforetax,1086,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Totalassets,10132,DOLLARS(millions)
2021,F,WholesaleTrade,e_20-49,Fixedtangibleassets,770,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Activityunit,237,COUNT
2021,F,WholesaleTrade,f_50-99,Rollingmeanemployees,16308,COUNT
2021,F,WholesaleTrade,f_50-99,Salariesandwagespaid,1234,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,13728,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Totalincome,13933,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Totalexpenditure,13170,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Operatingprofitbeforetax,726,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Totalassets,9722,DOLLARS(millions)
2021,F,WholesaleTrade,f_50-99,Fixedtangibleassets,933,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Activityunit,78,COUNT
2021,F,WholesaleTrade,g_100-199,Rollingmeanemployees,10239,COUNT
2021,F,WholesaleTrade,g_100-199,Salariesandwagespaid,717,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,9636,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Totalincome,9722,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Totalexpenditure,8753,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Operatingprofitbeforetax,343,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Totalassets,5031,DOLLARS(millions)
2021,F,WholesaleTrade,g_100-199,Fixedtangibleassets,754,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Activityunit,60,COUNT
2021,F,WholesaleTrade,h_200+,Rollingmeanemployees,31794,COUNT
2021,F,WholesaleTrade,h_200+,Salariesandwagespaid,2323,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,40012,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Totalincome,40256,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Totalexpenditure,39045,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Operatingprofitbeforetax,1198,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Totalassets,17389,DOLLARS(millions)
2021,F,WholesaleTrade,h_200+,Fixedtangibleassets,2374,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Activityunit,16656,COUNT
2021,F,WholesaleTrade,i_Industry_Total,Rollingmeanemployees,114363,COUNT
2021,F,WholesaleTrade,i_Industry_Total,Salariesandwagespaid,8829,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,116512,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Totalincome,117396,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Totalexpenditure,111055,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Operatingprofitbeforetax,5881,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Totalassets,64031,DOLLARS(millions)
2021,F,WholesaleTrade,i_Industry_Total,Fixedtangibleassets,7280,DOLLARS(millions)
2021,G,RetailTrade,a_0,Activityunit,12165,COUNT
2021,G,RetailTrade,a_0,Rollingmeanemployees,0,COUNT
2021,G,RetailTrade,a_0,Salariesandwagespaid,375,DOLLARS(millions)
2021,G,RetailTrade,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,4255,DOLLARS(millions)
2021,G,RetailTrade,a_0,Totalincome,4293,DOLLARS(millions)
2021,G,RetailTrade,a_0,Totalexpenditure,3996,DOLLARS(millions)
2021,G,RetailTrade,a_0,Operatingprofitbeforetax,312,DOLLARS(millions)
2021,G,RetailTrade,a_0,Totalassets,3359,DOLLARS(millions)
2021,G,RetailTrade,a_0,Fixedtangibleassets,1148,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Activityunit,10173,COUNT
2021,G,RetailTrade,b_1-5,Rollingmeanemployees,23850,COUNT
2021,G,RetailTrade,b_1-5,Salariesandwagespaid,1185,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,8881,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Totalincome,8906,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Totalexpenditure,8589,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Operatingprofitbeforetax,380,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Totalassets,3957,DOLLARS(millions)
2021,G,RetailTrade,b_1-5,Fixedtangibleassets,718,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Activityunit,2283,COUNT
2021,G,RetailTrade,c_6-9,Rollingmeanemployees,16317,COUNT
2021,G,RetailTrade,c_6-9,Salariesandwagespaid,739,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,5489,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Totalincome,5531,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Totalexpenditure,5196,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Operatingprofitbeforetax,389,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Totalassets,2500,DOLLARS(millions)
2021,G,RetailTrade,c_6-9,Fixedtangibleassets,516,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Activityunit,1716,COUNT
2021,G,RetailTrade,d_10-19,Rollingmeanemployees,22695,COUNT
2021,G,RetailTrade,d_10-19,Salariesandwagespaid,1015,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,7377,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Totalincome,7401,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Totalexpenditure,6976,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Operatingprofitbeforetax,454,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Totalassets,2732,DOLLARS(millions)
2021,G,RetailTrade,d_10-19,Fixedtangibleassets,399,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Activityunit,747,COUNT
2021,G,RetailTrade,e_20-49,Rollingmeanemployees,21441,COUNT
2021,G,RetailTrade,e_20-49,Salariesandwagespaid,986,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,10198,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Totalincome,10232,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Totalexpenditure,9655,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Operatingprofitbeforetax,646,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Totalassets,4027,DOLLARS(millions)
2021,G,RetailTrade,e_20-49,Fixedtangibleassets,698,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Activityunit,240,COUNT
2021,G,RetailTrade,f_50-99,Rollingmeanemployees,17124,COUNT
2021,G,RetailTrade,f_50-99,Salariesandwagespaid,746,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,6801,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Totalincome,6821,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Totalexpenditure,6490,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Operatingprofitbeforetax,386,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Totalassets,2440,DOLLARS(millions)
2021,G,RetailTrade,f_50-99,Fixedtangibleassets,334,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Activityunit,201,COUNT
2021,G,RetailTrade,g_100-199,Rollingmeanemployees,27795,COUNT
2021,G,RetailTrade,g_100-199,Salariesandwagespaid,1165,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,10508,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Totalincome,10542,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Totalexpenditure,10092,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Operatingprofitbeforetax,464,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Totalassets,3908,DOLLARS(millions)
2021,G,RetailTrade,g_100-199,Fixedtangibleassets,618,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Activityunit,138,COUNT
2021,G,RetailTrade,h_200+,Rollingmeanemployees,86436,COUNT
2021,G,RetailTrade,h_200+,Salariesandwagespaid,3648,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,29961,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Totalincome,30139,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Totalexpenditure,28322,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Operatingprofitbeforetax,1992,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Totalassets,18515,DOLLARS(millions)
2021,G,RetailTrade,h_200+,Fixedtangibleassets,2640,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Activityunit,27660,COUNT
2021,G,RetailTrade,i_Industry_Total,Rollingmeanemployees,215658,COUNT
2021,G,RetailTrade,i_Industry_Total,Salariesandwagespaid,9859,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,83470,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Totalincome,83866,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Totalexpenditure,79315,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Operatingprofitbeforetax,5022,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Totalassets,41439,DOLLARS(millions)
2021,G,RetailTrade,i_Industry_Total,Fixedtangibleassets,7072,DOLLARS(millions)
2021,H,Accommodation,a_0,Activityunit,7170,COUNT
2021,H,Accommodation,a_0,Rollingmeanemployees,0,COUNT
2021,H,Accommodation,a_0,Salariesandwagespaid,249,DOLLARS(millions)
2021,H,Accommodation,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,1227,DOLLARS(millions)
2021,H,Accommodation,a_0,Totalincome,1296,DOLLARS(millions)
2021,H,Accommodation,a_0,Totalexpenditure,1162,DOLLARS(millions)
2021,H,Accommodation,a_0,Operatingprofitbeforetax,109,DOLLARS(millions)
2021,H,Accommodation,a_0,Totalassets,4485,DOLLARS(millions)
2021,H,Accommodation,a_0,Fixedtangibleassets,3047,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Activityunit,8091,COUNT
2021,H,Accommodation,b_1-5,Rollingmeanemployees,21474,COUNT
2021,H,Accommodation,b_1-5,Salariesandwagespaid,740,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,2451,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Totalincome,2490,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Totalexpenditure,2370,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Operatingprofitbeforetax,121,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Totalassets,2776,DOLLARS(millions)
2021,H,Accommodation,b_1-5,Fixedtangibleassets,1529,DOLLARS(millions)
2021,H,Accommodation,c_6-9,Activityunit,3330,COUNT
2021,H,Accommodation,c_6-9,Rollingmeanemployees,24036,COUNT
